16.79	30.52
16.91	40.69
17.07	40.69
17.23	40.69
17.4	30.52
17.52	25.43
17.62	35.61
17.76	40.69
17.92	50.86
18.13	55.95
18.35	45.78
18.54	25.43
18.64	15.26
18.7	0
18.7	5.09
18.72	15.26
18.78	30.52
18.9	40.69
19.06	40.69
19.23	40.69
19.39	35.61
19.53	30.52
19.65	20.35
19.74	15.26
19.8	5.09
19.82	10.17
19.86	10.17
19.9	25.43
20	40.69
20.16	50.86
20.37	61.04
20.61	61.04
20.85	55.95
21.08	50.86
21.28	50.86
21.49	50.86
21.69	55.95
21.91	55.95
22.14	61.04
22.38	55.95
22.6	45.78
22.79	45.78
22.97	45.78
23.15	45.78
23.34	40.69
23.5	35.61
23.64	25.43
23.74	15.26
23.8	5.09
23.82	0
23.82	5.09
23.85	20.35
23.93	50.86
24.13	76.3
24.44	96.64
24.82	91.56
25.19	61.04
25.43	15.26
25.49	-40.69
25.33	-76.3
25.03	-76.3
24.72	-45.78
24.54	0
24.54	45.78
24.72	55.95
24.94	40.69
25.11	10.17
25.15	-45.78
24.96	-96.64
24.58	-122.07
24.09	-96.64
23.7	-45.78
23.52	30.52
23.64	91.56
24.01	142.42
24.58	162.77
25.23	157.68
25.86	122.07
26.35	55.95
26.57	-20.35
26.49	-76.3
26.19	-101.73
25.78	-91.56
25.41	-40.69
25.25	15.26
25.31	61.04
25.55	86.47
25.9	76.3
26.21	50.86
26.41	20.35
26.49	-5.09
26.47	-25.43
26.37	-20.35
26.29	-10.17
26.25	10.17
26.29	30.52
26.41	40.69
26.57	45.78
26.75	40.69
26.92	25.43
27.02	5.09
27.04	-5.09
27.02	-15.26
26.96	-15.26
26.9	-5.09
26.88	15.26
26.94	35.61
27.08	40.69
27.24	50.86
27.45	35.61
27.59	25.43
 27.69(A)	0
27.69	-15.26
27.63	-20.35
27.55	-25.43
27.45	-10.17
27.41	0
27.41	5.09
27.43	5.09
27.45	-5.09
27.43	-20.35
27.34	-25.43
27.24	-25.43
27.14	-25.43
27.04	-10.17
27	-5.09
26.98	5.09
27	10.17
27.04	5.09
27.06	0
27.06	0
27.06	-5.09
27.04	0
27.04	0
27.04	5.09
27.06	15.26
27.12	15.26
27.18	10.17
27.22	10.17
27.26	5.09
27.28	5.09
27.3	5.09
27.32	10.17
27.37	15.26
27.43	20.35
27.51	15.26
27.57	15.26
27.63	15.26
27.69	10.17
27.73	10.17
27.77	10.17
27.81	5.09
27.83	-10.17
27.79	-30.52
27.67	-61.04
27.43	-61.04
27.18	-25.43
27.08	15.26
27.14	30.52
27.26	-10.17
27.22	-101.73
26.82	-208.54
25.98	-249.24
24.98	-178.03
24.27	-20.35
24.19	157.68
24.82	279.75
25.94	315.36
27.2	249.24
28.2	127.16
 28.71(V)	-15.26
28.65	-122.07
28.16	-178.03
27.45	-167.85
26.78	-106.82
26.35	-35.61
26.21	20.35
26.29	50.86
26.49	35.61
26.63	15.26
26.69	-5.09
26.67	-25.43
26.57	-15.26
26.51	0
26.51	30.52
26.63	50.86
26.84	71.21
27.12	76.3
27.43	61.04
27.67	50.86
27.87	25.43
27.98	0
27.98	-10.17
27.93	-25.43
27.83	-35.61
27.69	-25.43
27.59	-20.35
27.51	-5.09
27.49	15.26
27.55	35.61
27.69	50.86
27.89	61.04
28.14	61.04
28.38	45.78
28.57	10.17
28.61	-20.35
28.52	-50.86
28.32	-71.21
28.04	-71.21
27.75	-50.86
27.55	-25.43
27.45	5.09
27.47	25.43
27.57	35.61
27.71	25.43
27.81	0
27.81	-15.26
27.75	-35.61
27.61	-40.69
27.45	-35.61
