  I     	  II     	  LV     	  LV'		
 53.10   	 14.34   	 11.05   	-330.62		
 74.16   	 19.23   	  9.73   	-300.10		
 83.01   	 22.28   	  8.52   	-239.06		
 75.07   	 21.36   	  7.57   	 -81.38		
 57.07   	 16.48   	  7.24   	  25.43		
 41.81   	  8.85   	  7.34   	  40.69		
 35.40   	  0.00   	  7.51   	 132.25		
 33.87   	 -7.32   	  8.04   	 208.54		
 29.91   	-11.29   	  8.87   	 157.68		
 24.11   	-10.68   	  9.50   	  61.04		
 23.50   	 -6.71   	  9.75   	  -5.09		
 34.79   	 -1.22   	  9.73   	   5.09		
 52.49   	  2.44   	  9.75   	 254.32		
 64.39   	  3.05   	 10.76   	 534.08		
 60.73   	 -0.61   	 12.90   	 518.82		
 42.72   	 -6.41   	 14.97   	 142.42		
 22.58   	-11.90   	 15.54   	-223.80		
 12.82   	-14.65   	 14.65   	-391.66		
 17.40   	-13.73   	 13.08   	-376.40		
 29.30   	-11.29   	 11.58   	-132.25		
 38.76   	-10.07   	 11.05   	 198.37		
 39.06   	-12.21   	 11.84   	 284.84		
 32.35   	-18.01   	 12.98   	  81.38		
 25.63   	-25.33   	 13.31   	 -86.47		
 23.80   	-31.74   	 12.96   	-249.24		
 25.94   	-35.71   	 11.96   	-493.39		
 26.25   	-36.62   	  9.99   	-996.94		
 20.14   	-34.48   	  6.00   	-834.18		
  8.24   	-31.43   	  2.67   	 315.36		
 -4.58   	-29.60   	  3.93   	  96.64		
-12.82   	-29.91   	  4.31   	-452.69		
-15.87   	-32.65   	  2.50   	 879.96		
-16.78   	-35.40   	  6.02   	1388.60		
-17.70   	-36.62   	 11.58   	-147.51		
-17.09   	-35.40   	 10.99   	-483.21		
-14.34   	-33.26   	  9.05   	 935.91		
-10.07   	-31.13   	 12.80   	1220.75		
 -6.41   	-30.21   	 17.68   	  10.17		
 -6.41   	-29.60   	 17.72   	-417.09		
 -9.77   	-28.99   	 16.05   	 274.67		
-13.12   	-28.08   	 17.15   	 742.62		
-14.65   	-27.16   	 20.12   	 737.54		
-15.56   	-26.25   	 23.07   	 717.19		
-17.09   	-25.02   	 25.94   	 605.29		
-17.40   	-23.80   	 28.36   	 350.97		
-14.34   	-22.28   	 29.77   	 142.42		
 -8.54   	-21.06   	 30.34   	-223.80		
 -2.44   	-19.53   	 29.44   	-595.11		
 -0.31   	-18.31   	 27.06   	-417.09		
 -3.05   	-16.78   	 25.39   	  55.95		
 -7.32   	-15.26   	 25.62   	 137.33		
 -9.16   	-14.04   	 26.16   	-269.58		
 -7.93   	-12.51   	 25.09   	-645.98		
 -7.02   	-10.38   	 22.50   	-605.29		
-10.07   	 -6.41   	 20.08   	-315.36		
-20.14   	  1.83   	 18.82   	-249.24		
-37.54   	 16.48   	 17.82   	-325.53		
-58.59   	 37.84   	 16.52   	-295.01		
-72.33   	 69.58   	 15.34   	 -71.21		
-57.98   	123.29   	 15.06(E)	 223.80		
 13.43   	217.90   	 15.95   	 325.53		
162.35   	370.48   	 17.25   	 264.50		
387.57   	582.89   	 18.31   	 198.37		
658.57   	828.55   	 19.10   	 254.32		
922.85   	1053.77   	 20.12   	 340.79		
1125.18   	1195.68   	 21.49   	 259.41		
1224.06   	1207.58(R)	 22.52   	 213.63		
1205.14   	1080.02   	 23.38   	 574.77		
1074.83   	849.30   	 25.68   	1017.29		
858.15   	586.24   	 29.75   	1169.88		
596.01   	362.85   	 34.43   	1154.62		
342.71   	221.56   	 39.04   	1083.41		
146.79   	159.30   	 43.38   	1032.55		
 36.62   	138.85   	 47.51   	1088.50		
  5.19   	119.32   	 51.86   	1093.59		
 14.65   	 79.35   	 56.24   	 895.22		
 23.50   	 25.63   	 59.82   	 788.40		
 10.38   	-21.67   	 62.97   	1139.36		
-18.62   	-48.22   	 67.53   	1561.54		
-45.17   	-54.93   	 73.77   	1536.11		
-56.46   	-53.10   	 79.92   	1159.71		
-54.63   	-54.32   	 84.56   	 640.89		
-48.52   	-61.95   	 87.12   	 213.63		
-46.69   	-72.63   	 87.98   	 635.81		
-50.05   	-80.87   	 90.52   	 981.68		
-54.32   	-84.23   	 94.45   	1083.41		
-56.46   	-84.23   	 98.78   	2212.61		
-55.85   	-83.62   	107.63   	3367.23		
-54.02   	-83.92   	121.10   	 666.32		
-52.80   	-85.45   	123.76   	-3026.44		
-53.10   	-87.28   	111.66   	-1785.34		
-54.32   	-88.20   	104.52   	1998.97		
-54.93   	-87.89   	112.51   	2533.05		
-54.32   	-86.67   	122.64   	 116.99		
-52.19   	-85.45   	123.11   	-1739.57		
-50.35   	-84.84   	116.15   	-2543.22		
-48.83   	-85.14   	105.98   	-2497.45		
-47.91   	-85.14   	 95.99   	-996.94		
-47.00   	-84.53   	 92.00   	1383.51		
-45.17   	-83.62   	 97.54   	2889.10		
-43.33   	-82.09   	109.09   	2395.72		
-41.50   	-80.87   	118.68   	  50.86		
-39.98   	-79.96   	118.88   	-1836.21		
-39.37   	-79.35   	111.54   	-427.26		
-39.06   	-79.04   	109.83   	1002.03		
-38.45   	-79.35   	113.83   	 183.11		
-37.54   	-79.35   	114.57   	-330.62		
-35.71   	-79.35   	113.24   	 223.80		
-33.57   	-78.74   	114.14   	 691.76		
-31.43   	-77.51   	116.91   	 584.94		
-29.91   	-75.99   	119.25   	 386.57		
-28.69   	-74.16   	120.79   	 417.09		
-27.47   	-72.02   	122.46   	 193.29		
-26.55   	-69.89   	123.23   	-264.50		
-25.33   	-67.75   	122.18   	-371.31		
-23.80   	-65.61   	120.69   	-534.08		
-22.28   	-62.87   	118.55   	-1088.50		
-20.45   	-59.20   	114.20   	-183.11		
-18.31   	-54.93   	113.47   	2105.79		
-15.87   	-50.35   	121.89   	2690.73		
-13.43   	-45.78   	132.65   	 940.99		
-10.68   	-41.50   	136.42(S)	-869.78		
 -7.63   	-36.62   	132.94   	-1383.51		
 -3.97   	-31.43   	127.41   	-1225.83		
  0.31   	-25.63   	122.50   	-590.03		
  4.88   	-19.53   	120.14   	 249.24		
 10.07   	-12.82   	121.14   	 793.49		
