  I     	  II     	  LV     	  LV'		
 89.42   	 87.59   	 90.60   	  15.26		
 69.58   	 74.16   	 90.66   	  10.17		
 48.83   	 59.20   	 90.70   	  15.26		
 28.69   	 43.33   	 90.76   	  10.17		
 10.68   	 28.08   	 90.80   	  10.17		
 -3.66   	 14.04   	 90.84   	   5.09		
-14.04   	  2.14   	 90.86   	   5.09		
-21.97   	 -7.32   	 90.88   	   0.00		
-28.08   	-15.26   	 90.88   	   5.09		
-33.57   	-21.67   	 90.91   	  -5.09		
-37.84   	-27.16   	 90.88   	   0.00		
-41.20   	-31.74   	 90.88   	  -5.09		
-43.95   	-35.10   	 90.86   	  -5.09		
-46.39   	-37.23   	 90.84   	 -10.17		
-48.83   	-39.06   	 90.80   	  -5.09		
-50.66   	-40.59   	 90.78   	 -10.17		
-51.88   	-41.81   	 90.74   	 -10.17		
-51.88   	-42.11   	 90.70   	 -10.17		
-51.57   	-41.50   	 90.66   	 -10.17		
-51.57   	-40.28   	 90.62   	 -10.17		
-52.19   	-38.76   	 90.58   	  -5.09		
-52.80   	-37.84   	 90.56   	 -10.17		
-52.80   	-36.93   	 90.52   	  -5.09		
-51.57   	-36.32   	 90.50   	  -5.09		
-50.05   	-35.10   	 90.48   	  -5.09		
-48.83   	-33.87   	 90.46   	   0.00		
-48.83   	-32.35   	 90.46   	  -5.09		
-49.74   	-31.43   	 90.44   	   5.09		
-50.35   	-30.82   	 90.46   	   0.00		
-50.66   	-30.21   	 90.46   	  10.17		
-50.66   	-28.99   	 90.50   	   5.09		
-50.96   	-27.16   	 90.52   	  10.17		
-51.88   	-25.33   	 90.56   	  10.17		
-53.10   	-24.11   	 90.60   	  10.17		
-53.71   	-23.50   	 90.64   	  10.17		
-53.41   	-22.89   	 90.68   	  15.26		
-52.49   	-21.67   	 90.74   	  10.17		
-50.96   	-20.45   	 90.78   	  15.26		
-50.35   	-19.53   	 90.84   	  10.17		
-50.96   	-19.53   	 90.88   	  10.17		
-52.19   	-19.53   	 90.93   	  10.17		
-52.80   	-19.23   	 90.97   	  10.17		
-51.88   	-18.01   	 91.01   	   5.09		
-49.74   	-16.48   	 91.03   	  10.17		
-46.69   	-15.26   	 91.07   	   0.00		
-43.64   	-15.26   	 91.07   	   5.09		
-41.50   	-16.48   	 91.09   	   0.00		
-41.20   	-18.31   	 91.09   	  -5.09		
-40.59   	-19.53   	 91.07   	   0.00		
-39.37   	-19.53   	 91.07   	  -5.09		
-37.23   	-18.01   	 91.05   	  -5.09		
-35.40   	-16.78   	 91.03   	  -5.09		
-34.48   	-17.09   	 91.01   	  -5.09		
-34.79   	-18.92   	 90.99   	  -5.09		
-35.10   	-21.06   	 90.97   	  -5.09		
-34.48   	-22.28   	 90.95   	   0.00		
-32.65   	-21.97   	 90.95   	   0.00		
-31.43   	-21.67   	 90.95   	   0.00		
-31.13   	-21.97   	 90.95   	   5.09		
-32.35   	-22.89   	 90.97   	   5.09		
-34.18   	-24.41   	 90.99   	  10.17		
-35.40   	-25.33   	 91.03   	  10.17		
-35.71   	-25.33   	 91.07   	  15.26		
-35.10   	-25.33   	 91.13   	  20.35		
-34.79   	-25.02   	 91.21   	  20.35		
-35.71   	-25.94   	 91.29   	  25.43		
-37.23   	-27.77   	 91.39   	  25.43		
-39.67   	-29.91   	 91.50   	  30.52		
-40.89   	-32.04   	 91.62   	  35.61		
-41.20   	-33.57   	 91.76   	  30.52		
-39.98   	-33.57   	 91.88   	  35.61		
-38.76   	-33.26   	 92.02   	  35.61		
-38.76   	-33.57   	 92.17   	  30.52		
-39.67   	-34.79   	 92.29   	  25.43		
-41.20   	-36.93   	 92.39   	  25.43		
-42.42   	-38.45   	 92.49   	  15.26		
-43.33   	-38.76   	 92.55   	  15.26		
-43.95   	-38.15   	 92.61   	  10.17		
-44.56   	-37.54   	 92.65   	   5.09		
-45.17   	-37.84   	 92.68   	 -20.35		
-45.47   	-39.06   	 92.59   	-147.51		
-45.47   	-40.59   	 92.00   	-467.95		
-45.78   	-41.50   	 90.13   	-1017.29		
-46.08   	-42.11   	 86.06   	-1754.83		
-46.69   	-42.11   	 79.04   	-2527.97		
-46.69   	-42.11   	 68.93   	-3107.82		
-46.39   	-42.11   	 56.50   	-3301.11		
-46.08   	-42.72   	 43.30   	-3062.04		
-46.39   	-43.64   	 31.05   	-2533.05		
-46.39   	-44.25   	 20.92   	-1907.42		
-46.08   	-44.86   	 13.29   	-1373.34		
-45.17   	-45.17   	  7.79   	-1052.90		
-43.95   	-45.78   	  3.58   	-976.60		
-43.95   	-46.69   	 -0.33   	-1124.11		
-45.17   	-47.91   	 -4.82   	-1393.69		
-46.69   	-48.83   	-10.40   	-1627.66		
-47.61   	-49.44   	-16.91   	-1678.53		
-47.00   	-49.44   	-23.62   	-1459.81		
-45.47   	-48.83   	-29.46   	-976.60		
-43.64   	-47.30   	-33.37   	-345.88		
-42.42   	-44.86   	-34.75   	 274.67		
-41.50   	-42.72   	-33.65   	 773.14		
-40.28   	-40.89   	-30.56   	1073.24		
-38.76   	-40.28   	-26.27   	1144.45		
-36.32   	-39.98   	-21.69   	1032.55		
-34.18   	-40.28   	-17.56   	 813.83		
-32.65   	-41.20   	-14.30   	 574.77		
-32.96   	-42.72   	-12.00   	 391.66		
-34.48   	-44.56   	-10.44   	 315.36		
-36.01   	-45.17   	 -9.18   	 335.71		
-36.32   	-43.33   	 -7.83   	 406.92		
-35.10   	-39.98   	 -6.21   	 488.30		
-32.96   	-36.93   	 -4.25   	 539.16		
-30.82   	-34.79   	 -2.10   	 518.82		
-28.69   	-33.26   	 -0.02   	 442.52		
-25.94   	-30.82   	  1.75   	 320.45		
-22.28   	-25.94   	  3.03   	 188.20		
-18.01   	-20.75   	  3.78   	  86.47		
-14.95   	-17.70   	  4.13   	  20.35		
-13.73   	-16.78   	  4.21   	  10.17		
-13.12   	-16.78   	  4.25   	  35.61		
-10.68   	-14.34   	  4.39   	  86.47		
 -3.66   	 -7.02   	  4.74   	 127.16		
  8.54   	  6.10   	  5.25   	 157.68		
 23.19   	 23.50   	  5.88   	 152.59		
 35.40   	 42.42   	  6.49   	 122.07		
 41.20   	 58.59   	  6.98   	  81.38		
 40.28   	 67.44   	  7.30   	  40.69		
 35.71   	 67.44   	  7.47   	  10.17		
 31.43   	 59.81   	  7.51   	   5.09		
 29.91   	 50.05   	  7.53   	  10.17		
 29.30   	 41.50   	  7.57   	  30.52		
 26.55   	 34.48   	  7.69   	  61.04		
 18.92   	 26.25   	  7.93   	  71.21		
  5.49   	 13.12   	  8.22   	  76.30		
-11.29   	 -4.88   	  8.52   	  66.12		
-28.99   	-24.72   	  8.79   	  35.61		
-43.95   	-41.50   	  8.93   	  15.26		
-53.10   	-50.96   	  8.99   	  -5.09		
-55.85   	-54.02   	  8.97   	 -20.35		
-54.32   	-53.71   	  8.89   	 -25.43		
-51.88   	-53.71   	  8.79   	 -20.35		
